order_item_id,order_id,product_id,quantity,unit_price,discount_amount
11438,5112,47,3,99.30,0.00
11439,5113,27,2,44.26,0.00
11440,5113,62,2,326.47,0.00
11441,5114,142,3,169.57,0.00
11442,5115,167,1,336.68,0.00
11443,5115,121,3,214.13,0.00
11444,5116,201,1,351.21,0.00
11445,5117,160,2,139.75,0.00
11446,5117,214,1,196.02,0.00
11447,5118,134,1,188.37,0.00
11448,5118,15,2,186.90,18.69
11449,5118,174,3,177.14,0.00
11450,5119,180,1,25.58,0.00
11451,5119,58,1,210.53,0.00
11452,5119,16,1,121.62,0.00
11453,5119,121,1,203.59,0.00
11454,5119,112,1,323.20,0.00
11455,5120,10,4,454.01,0.00
11456,5120,105,2,304.80,91.44
11457,5120,183,1,72.42,0.00
11458,5121,66,1,45.66,2.28
11459,5121,115,1,344.97,0.00
11460,5122,166,1,329.93,0.00
11461,5122,72,3,49.10,0.00
11462,5122,130,1,137.65,0.00
11463,5122,115,1,333.43,50.01
11464,5122,23,1,49.37,2.46
11465,5123,260,2,255.84,0.00
11466,5123,81,2,132.56,0.00
11467,5123,33,1,147.92,7.39
11468,5124,22,1,307.40,0.00
11469,5124,42,1,172.64,0.00
11470,5125,80,3,96.13,0.00
11471,5126,73,2,358.37,0.00
11472,5126,134,2,168.84,0.00
11473,5127,242,1,417.22,0.00
11474,5127,108,1,220.54,0.00
11475,5128,159,1,34.27,5.14
11476,5128,126,1,159.75,0.00
11477,5129,150,1,207.57,20.75
11478,5129,99,1,321.11,32.11
11479,5129,174,1,171.08,0.00
11480,5130,227,1,22.28,0.00
11481,5130,45,3,438.79,65.81
11482,5131,11,1,86.93,4.34
11483,5131,232,3,278.47,41.77
11484,5132,224,1,302.58,30.25
11485,5132,156,1,177.93,17.79
11486,5133,45,2,412.30,123.69
11487,5134,159,1,35.73,0.00
11488,5134,76,1,150.60,0.00
11489,5134,96,1,206.61,0.00
11490,5134,99,2,314.96,0.00
11491,5135,75,1,198.24,9.91
11492,5136,30,3,239.04,0.00
11493,5137,193,2,240.48,0.00
11494,5138,115,2,333.74,0.00
11495,5138,31,2,130.06,0.00
11496,5139,197,1,372.76,0.00
11497,5140,61,3,250.30,0.00
11498,5141,71,3,186.72,0.00
11499,5142,83,1,105.18,0.00
11500,5143,238,3,135.17,0.00
11501,5143,157,2,58.56,0.00
11502,5143,197,1,377.05,18.85
11503,5143,67,1,294.97,14.74
11504,5144,204,1,181.19,9.05
11505,5145,84,1,254.71,0.00
11506,5146,213,1,261.01,13.05
11507,5146,246,1,374.16,0.00
11508,5146,187,2,228.08,0.00
11509,5146,190,1,341.41,0.00
11510,5147,114,3,153.03,0.00
11511,5147,156,2,168.55,0.00
11512,5147,247,2,373.08,0.00
11513,5148,234,1,129.93,0.00
11514,5149,87,1,446.62,0.00
11515,5149,136,1,295.14,29.51
11516,5149,78,1,85.46,0.00
11517,5150,136,1,291.78,14.58
11518,5150,251,1,56.76,2.83
11519,5150,253,1,139.15,0.00
11520,5151,200,3,200.99,0.00
11521,5152,175,2,275.42,0.00
11522,5152,141,1,63.02,0.00
11523,5152,250,1,308.17,0.00
11524,5152,44,2,325.23,0.00
11525,5153,101,1,371.21,37.12
11526,5154,148,1,445.34,0.00
11527,5154,54,2,405.38,121.61
11528,5154,181,1,141.20,21.18
11529,5154,86,1,360.41,36.04
11530,5155,122,1,206.58,0.00
11531,5155,3,1,116.83,0.00
11532,5155,213,1,273.12,0.00
11533,5156,62,1,352.45,0.00
11534,5157,143,1,170.57,0.00
11535,5157,35,2,70.59,7.05
11536,5157,148,1,418.29,0.00
11537,5158,86,1,351.87,0.00
11538,5158,240,2,429.66,0.00
11539,5159,143,1,181.21,0.00
11540,5159,201,1,339.46,0.00
11541,5159,12,1,307.12,0.00
11542,5160,49,1,142.97,7.14
11543,5161,239,1,67.02,3.35
11544,5162,107,4,53.60,10.72
11545,5163,109,1,148.75,0.00
11546,5164,175,1,288.55,0.00
11547,5165,40,1,21.78,0.00
11548,5166,96,2,210.89,0.00
11549,5166,167,1,308.12,15.40
11550,5166,106,1,416.16,0.00
11551,5167,258,1,388.38,58.25
11552,5168,258,2,410.65,0.00
11553,5169,51,1,45.70,0.00
11554,5170,171,2,369.62,0.00
11555,5170,108,2,219.57,0.00
11556,5171,62,1,340.31,0.00
11557,5171,131,1,408.21,20.41
11558,5172,63,1,320.16,16.00
11559,5172,209,1,11.62,0.00
11560,5172,224,1,326.04,0.00
11561,5173,97,3,366.55,54.98
11562,5173,123,1,252.87,0.00
11563,5174,248,1,63.22,3.16
11564,5175,202,1,343.89,0.00
11565,5175,228,1,116.15,0.00
11566,5175,96,1,214.17,0.00
11567,5176,55,4,251.83,0.00
11568,5176,222,1,199.38,0.00
11569,5176,228,1,119.66,0.00
11570,5176,186,1,164.80,16.48
11571,5177,71,1,205.78,10.28
11572,5177,175,1,302.23,30.22
11573,5178,62,1,364.80,18.24
11574,5178,217,1,51.98,5.19
11575,5179,9,1,124.43,0.00
11576,5180,170,1,359.04,0.00
11577,5180,155,1,272.24,27.22
11578,5180,151,1,81.73,0.00
11579,5180,259,2,14.81,0.00
11580,5181,43,1,442.41,22.12
11581,5181,22,2,298.83,29.88
11582,5181,172,1,315.72,47.35
11583,5182,258,1,367.37,0.00
11584,5182,79,1,425.73,0.00
11585,5182,93,2,160.58,0.00
11586,5183,19,1,182.83,0.00
11587,5184,38,2,278.44,27.84
11588,5184,25,1,207.62,0.00
11589,5184,210,2,228.87,0.00
11590,5184,209,1,11.36,1.70
11591,5184,146,1,212.36,31.85
11592,5185,178,3,292.16,0.00
11593,5185,48,1,34.16,0.00
11594,5185,109,3,157.32,0.00
11595,5185,90,2,43.87,0.00
11596,5186,56,1,338.12,0.00
11597,5187,254,2,331.98,0.00
11598,5187,239,1,70.03,0.00
11599,5187,166,1,342.98,34.29
11600,5187,195,2,304.48,0.00
11601,5187,175,2,281.61,84.48
11602,5188,1,2,55.41,0.00
11603,5188,8,1,131.12,0.00
11604,5188,11,3,92.00,0.00
11605,5189,63,1,322.04,0.00
11606,5189,141,1,70.63,0.00
11607,5190,249,1,237.18,0.00
11608,5190,27,1,43.60,0.00
11609,5191,133,1,242.83,0.00
11610,5191,72,1,49.48,2.47
11611,5192,246,1,403.73,0.00
11612,5192,173,1,352.33,0.00
11613,5193,177,1,386.11,0.00
11614,5193,50,1,326.23,0.00
11615,5193,161,1,183.28,9.16
11616,5194,91,1,232.88,0.00
11617,5194,182,1,233.88,0.00
11618,5194,181,2,149.96,0.00
11619,5194,145,1,11.49,0.00
11620,5194,93,4,154.53,30.90
11621,5195,69,1,283.29,0.00
11622,5196,184,1,298.59,0.00
11623,5196,98,1,8.51,0.85
11624,5197,206,3,379.26,113.77
11625,5197,123,1,241.60,36.24
11626,5197,178,1,271.17,0.00
11627,5198,14,1,109.74,0.00
11628,5199,130,1,137.00,0.00
11629,5199,100,1,264.84,0.00
11630,5200,18,2,385.66,0.00
11631,5201,255,1,116.17,0.00
11632,5201,60,1,149.86,0.00
11633,5202,88,1,300.25,0.00
11634,5203,113,1,90.74,0.00
11635,5203,84,2,250.10,0.00
11636,5204,239,1,63.35,6.33
11637,5204,252,1,234.84,0.00
11638,5205,118,1,120.91,0.00
11639,5205,222,1,193.35,9.66
11640,5206,7,1,412.51,20.62
11641,5206,181,4,135.33,54.13
11642,5206,153,1,180.13,0.00
11643,5207,238,1,135.30,0.00
11644,5207,81,1,147.25,0.00
11645,5208,230,1,221.61,0.00
11646,5209,252,3,236.40,0.00
11647,5209,34,1,374.13,0.00
11648,5210,54,1,386.59,0.00
11649,5210,246,3,409.79,184.40
11650,5211,155,2,257.01,77.10
11651,5212,257,1,229.34,0.00
11652,5212,153,1,193.90,0.00
11653,5212,2,4,280.16,0.00
11654,5213,152,2,134.10,13.41
11655,5214,108,1,214.20,0.00
11656,5215,57,1,217.79,0.00
11657,5215,27,2,44.31,4.43
11658,5216,107,1,53.54,0.00
11659,5216,246,3,376.67,0.00
11660,5216,140,3,22.81,6.84
11661,5216,190,2,368.21,0.00
11662,5217,67,1,309.41,0.00
11663,5218,141,2,68.68,0.00
11664,5218,63,2,339.91,0.00
11665,5218,4,2,12.96,0.00
11666,5218,248,1,58.54,0.00
11667,5219,133,1,225.50,0.00
11668,5219,168,1,368.48,0.00
11669,5220,151,1,74.27,0.00
11670,5221,218,2,177.50,53.25
11671,5222,126,1,151.39,0.00
11672,5223,194,3,232.35,0.00
11673,5223,163,2,28.31,0.00
11674,5224,40,1,23.00,0.00
11675,5224,200,3,206.60,0.00
11676,5225,41,1,199.40,0.00
11677,5225,224,1,310.94,0.00
11678,5225,137,3,199.44,0.00
11679,5225,14,1,115.80,0.00
11680,5226,122,3,198.08,0.00
11681,5227,196,2,399.20,0.00
11682,5227,131,1,428.09,0.00
11683,5228,177,1,378.92,56.83
11684,5228,109,3,157.06,0.00
11685,5228,219,1,181.65,0.00
11686,5229,133,1,242.34,0.00
11687,5229,11,1,97.72,4.88
11688,5229,238,1,122.53,0.00
11689,5229,236,2,114.73,11.47
11690,5230,218,2,164.13,0.00
11691,5231,97,2,373.80,74.76
11692,5232,101,1,398.01,0.00
11693,5232,60,1,154.93,0.00
11694,5233,103,1,47.36,0.00
11695,5233,139,2,273.78,0.00
11696,5233,57,1,208.77,0.00
11697,5234,210,1,212.48,21.24
11698,5234,10,1,458.12,0.00
11699,5235,254,1,340.87,34.08
11700,5235,121,3,197.79,29.66
11701,5235,160,3,138.13,0.00
11702,5236,59,1,421.11,21.05
11703,5236,203,3,18.35,2.75
11704,5237,171,1,386.54,0.00
11705,5237,225,1,438.06,0.00
11706,5237,108,1,221.38,33.20
11707,5238,139,1,294.09,0.00
11708,5238,12,1,307.30,0.00
11709,5239,164,3,97.10,0.00
11710,5239,239,2,63.19,0.00
11711,5239,91,1,233.58,23.35
11712,5239,199,1,371.19,0.00
11713,5240,227,1,22.62,3.39
11714,5240,209,3,11.74,1.76
11715,5240,182,1,240.52,0.00
11716,5241,250,1,298.02,29.80
11717,5241,169,1,315.44,15.77
11718,5242,205,2,307.61,0.00
11719,5243,253,3,132.79,0.00
11720,5243,13,1,306.55,0.00
11721,5243,195,1,310.73,15.53
11722,5243,36,1,320.09,0.00
11723,5243,187,1,207.67,0.00
11724,5244,174,1,181.27,9.06
11725,5244,72,1,48.40,0.00
11726,5245,104,3,432.15,0.00
11727,5246,232,4,280.24,0.00
11728,5247,64,1,85.04,0.00
11729,5247,10,1,432.84,0.00
11730,5247,162,1,102.86,0.00
11731,5248,62,2,326.55,32.65
11732,5249,21,2,401.31,40.13
11733,5250,217,2,53.48,16.04
11734,5251,233,1,391.53,0.00
11735,5251,171,1,367.16,18.35
11736,5251,120,3,90.41,0.00
11737,5252,196,1,403.45,0.00
11738,5253,181,2,138.17,0.00
11739,5254,193,2,248.51,0.00
11740,5255,90,3,45.42,0.00
11741,5255,211,2,97.82,0.00
11742,5256,225,1,418.04,0.00
11743,5256,107,1,56.33,2.81
11744,5257,219,1,184.81,0.00
11745,5258,119,1,277.03,0.00
11746,5258,123,1,251.13,0.00
11747,5258,10,1,429.87,0.00
11748,5259,17,1,435.45,0.00
11749,5260,29,2,299.15,0.00
11750,5260,204,1,181.18,0.00
11751,5261,220,1,441.60,44.16
11752,5262,57,1,225.04,0.00
11753,5262,76,2,147.39,0.00
11754,5263,247,1,393.60,0.00
11755,5263,227,1,22.89,0.00
11756,5263,233,1,378.53,0.00
11757,5264,135,3,221.99,0.00
11758,5264,79,1,432.59,43.25
11759,5265,201,1,370.92,0.00
11760,5265,74,1,113.75,0.00
11761,5265,60,1,155.32,0.00
11762,5266,152,3,148.52,0.00
11763,5266,48,2,37.21,0.00
11764,5266,202,1,349.08,0.00
11765,5267,24,1,166.46,0.00
11766,5267,149,3,38.30,0.00
11767,5267,27,1,48.02,7.20
11768,5268,8,3,140.83,21.12
11769,5268,16,2,129.96,38.98
11770,5269,240,1,411.67,20.58
11771,5270,233,4,351.11,0.00
11772,5270,197,1,381.61,0.00
11773,5270,175,1,283.25,0.00
11774,5270,6,1,176.46,0.00
11775,5270,42,4,153.81,0.00
11776,5271,52,1,391.05,39.10
11777,5271,137,1,201.76,0.00
11778,5272,23,2,54.78,10.95
11779,5272,132,1,399.29,19.96
11780,5272,175,3,310.17,0.00
11781,5272,260,3,236.50,0.00
11782,5272,152,1,140.51,0.00
11783,5273,151,1,78.44,0.00
11784,5273,24,2,152.78,15.27
11785,5273,17,1,446.50,0.00
11786,5274,92,1,151.77,0.00
11787,5274,10,2,406.84,0.00
11788,5274,209,1,11.63,0.00
11789,5275,12,1,317.77,0.00
11790,5275,184,1,283.04,14.15
11791,5276,147,3,141.87,21.28
11792,5276,243,1,267.89,13.39
11793,5276,68,1,159.18,0.00
11794,5276,59,2,373.75,0.00
11795,5277,130,1,138.44,0.00
11796,5277,34,1,378.55,18.92
11797,5277,57,1,200.19,0.00
11798,5278,171,1,379.31,18.96
11799,5278,213,1,257.22,0.00
11800,5278,92,1,167.20,0.00
11801,5279,150,1,204.96,0.00
11802,5279,129,1,264.40,0.00
11803,5279,97,1,398.00,0.00
11804,5279,81,1,135.83,0.00
11805,5279,58,1,194.40,0.00
11806,5280,157,1,56.95,5.69
11807,5280,70,1,415.28,0.00
11808,5281,98,2,9.30,0.00
11809,5282,41,1,200.82,10.04
11810,5282,70,1,424.21,0.00
11811,5282,132,1,445.66,0.00
11812,5283,218,1,171.07,0.00
11813,5283,32,1,41.59,4.15
11814,5283,6,1,172.66,8.63
11815,5284,134,1,168.31,8.41
11816,5284,135,2,227.02,0.00
11817,5284,154,1,251.32,0.00
11818,5285,132,1,441.35,0.00
11819,5286,21,1,415.86,0.00
11820,5286,155,2,266.63,0.00
11821,5286,56,4,358.82,0.00
11822,5287,93,1,154.39,0.00
11823,5288,173,1,360.06,0.00
11824,5289,59,2,382.56,0.00
11825,5290,77,1,333.66,16.68
11826,5290,136,1,306.43,0.00
11827,5291,220,2,441.98,0.00
11828,5292,58,1,214.23,32.13
11829,5292,102,1,65.29,0.00
11830,5292,26,2,102.40,0.00
11831,5293,225,1,419.31,0.00
11832,5294,125,1,341.47,17.07
11833,5294,70,1,389.14,19.45
11834,5295,170,2,354.58,35.45
11835,5296,191,1,166.79,0.00
11836,5296,73,1,358.69,0.00
11837,5297,205,1,296.32,29.63
11838,5297,76,1,149.66,0.00
11839,5297,95,1,168.04,16.80
11840,5298,181,2,141.37,28.27
11841,5298,237,1,113.25,0.00
11842,5299,236,1,113.13,0.00
11843,5299,78,1,88.64,13.29
11844,5299,12,1,329.60,0.00
11845,5300,175,2,292.90,87.87
11846,5301,52,1,382.71,0.00
11847,5302,18,2,394.04,0.00
11848,5303,215,1,372.55,0.00
11849,5304,113,3,88.83,0.00
11850,5305,118,2,112.30,0.00
11851,5305,253,2,130.12,13.01
11852,5305,99,1,335.52,0.00
11853,5306,218,1,171.39,8.56
11854,5306,159,1,35.58,0.00
11855,5306,178,1,277.94,0.00
11856,5307,176,3,110.68,0.00
11857,5308,183,2,66.33,0.00
11858,5308,211,1,110.30,0.00
11859,5309,65,2,61.51,6.15
11860,5309,245,1,113.85,0.00
11861,5309,251,1,55.09,0.00
11862,5310,90,4,47.12,0.00
11863,5310,49,2,134.67,40.40
11864,5311,139,2,276.77,0.00
11865,5312,158,2,122.62,0.00
11866,5312,104,2,415.81,0.00
11867,5313,64,2,89.43,17.88
11868,5313,18,1,395.51,0.00
11869,5314,260,3,254.70,0.00
11870,5314,121,3,195.25,29.28
11871,5314,167,1,331.54,0.00
11872,5315,76,1,142.55,0.00
11873,5315,62,1,325.70,0.00
11874,5316,250,4,296.94,0.00
11875,5317,46,2,377.56,0.00
11876,5318,9,2,118.03,0.00
11877,5318,249,1,240.12,24.01
11878,5318,121,2,204.41,61.32
11879,5319,204,1,162.83,0.00
11880,5320,178,1,284.47,0.00
11881,5320,238,1,124.09,12.40
11882,5320,132,1,421.50,21.07
11883,5320,196,1,391.15,0.00
11884,5321,208,1,147.37,0.00
11885,5322,251,1,53.75,0.00
11886,5322,1,1,56.81,5.68
11887,5323,194,4,229.09,0.00
11888,5323,61,1,224.84,11.24
11889,5324,222,1,201.91,10.09
11890,5324,116,1,372.19,18.60
11891,5324,58,1,217.02,0.00
11892,5325,135,1,242.91,12.14
11893,5326,34,1,371.09,18.55
11894,5326,96,1,213.03,0.00
11895,5326,221,2,264.91,52.98
11896,5326,141,1,62.84,3.14
11897,5326,140,2,23.41,0.00
11898,5327,232,1,264.14,0.00
11899,5328,210,1,219.06,0.00
11900,5328,13,1,306.51,15.32
11901,5329,203,1,18.65,0.00
11902,5330,132,4,428.08,0.00
11903,5330,17,2,431.07,86.21
11904,5331,210,1,225.35,0.00
11905,5331,124,2,55.03,0.00
11906,5331,248,1,58.64,0.00
11907,5332,200,3,202.65,0.00
11908,5332,95,1,157.44,23.61
11909,5333,29,1,288.35,0.00
11910,5333,181,4,150.24,90.14
11911,5333,132,1,404.71,20.23
11912,5334,170,2,372.81,0.00
11913,5335,17,1,447.66,44.76
11914,5336,14,2,111.74,0.00
11915,5336,202,2,337.73,0.00
11916,5337,125,1,360.37,0.00
11917,5337,141,1,70.25,0.00
11918,5338,79,1,418.81,41.88
11919,5338,11,1,87.81,0.00
11920,5339,211,1,100.82,0.00
11921,5339,44,1,307.85,0.00
11922,5339,170,1,374.39,0.00
11923,5339,230,3,221.44,0.00
11924,5340,80,1,97.59,0.00
11925,5340,118,1,121.53,0.00
11926,5341,133,1,231.96,0.00
11927,5342,259,2,13.56,2.71
11928,5342,182,1,233.93,0.00
11929,5342,191,2,171.56,0.00
11930,5343,91,1,213.77,10.68
11931,5344,150,1,194.31,9.71
11932,5345,74,1,119.47,0.00
11933,5345,208,2,133.96,0.00
11934,5345,96,3,210.27,0.00
11935,5346,56,2,357.72,71.54
11936,5346,172,2,326.75,0.00
11937,5346,39,2,325.50,0.00
11938,5347,219,1,175.57,0.00
11939,5347,225,3,418.38,0.00
11940,5348,252,1,241.12,0.00
11941,5348,123,1,234.43,0.00
11942,5348,72,1,49.29,0.00
11943,5348,51,2,45.15,9.03
11944,5349,171,1,411.89,0.00
11945,5350,28,1,370.70,0.00
11946,5351,73,3,345.43,0.00
11947,5351,88,2,302.13,0.00
11948,5351,237,1,121.84,0.00
11949,5352,129,1,258.31,0.00
11950,5353,197,1,356.20,53.43
11951,5354,9,1,130.19,0.00
11952,5354,93,1,158.65,0.00
11953,5354,209,1,11.75,0.00
11954,5354,220,1,446.73,22.33
11955,5355,130,1,141.57,0.00
11956,5356,204,1,171.98,0.00
11957,5357,171,1,388.34,38.83
11958,5357,144,4,80.21,0.00
11959,5357,126,4,158.12,0.00
11960,5357,184,2,286.04,0.00
11961,5358,154,3,257.24,0.00
11962,5359,115,1,307.56,0.00
11963,5359,174,4,173.62,0.00
11964,5359,243,2,251.56,0.00
11965,5360,159,1,35.82,0.00
11966,5360,83,2,105.29,0.00
11967,5361,52,2,366.33,0.00
11968,5362,5,3,12.40,0.00
11969,5363,38,2,295.69,0.00
11970,5364,242,1,395.85,0.00
11971,5365,118,1,111.86,0.00
11972,5365,30,1,251.98,0.00
11973,5366,193,3,238.95,71.68
11974,5366,234,1,126.42,0.00
11975,5367,76,1,143.57,0.00
11976,5367,142,1,165.43,0.00
11977,5367,3,1,121.94,0.00
11978,5368,179,1,365.79,18.28
11979,5368,43,1,449.41,0.00
11980,5369,88,3,294.02,44.10
11981,5369,60,1,155.58,0.00
11982,5370,46,2,394.89,0.00
11983,5370,56,1,328.60,0.00
11984,5371,124,1,56.60,0.00
11985,5372,47,1,98.03,0.00
11986,5373,47,1,98.50,4.92
11987,5373,187,1,212.65,0.00
11988,5373,124,2,55.14,5.51
11989,5373,239,1,68.04,0.00
11990,5374,229,1,304.83,45.72
11991,5375,110,1,201.30,0.00
11992,5376,237,2,114.63,0.00
11993,5377,214,1,203.46,0.00
11994,5377,180,1,25.79,2.57
11995,5378,105,1,322.91,0.00
11996,5379,70,1,393.78,0.00
11997,5379,111,1,207.20,0.00
11998,5379,13,1,315.78,0.00
11999,5380,148,1,454.57,0.00
12000,5381,74,4,118.22,0.00
12001,5381,182,3,228.49,0.00
12002,5381,170,1,397.94,0.00
12003,5382,201,1,370.57,0.00
12004,5382,131,3,431.20,64.68
12005,5383,50,1,325.75,0.00
12006,5383,41,3,200.18,0.00
12007,5383,242,1,440.46,0.00
12008,5383,247,1,388.14,38.81
12009,5384,203,4,19.68,3.93
12010,5385,122,1,212.20,21.22
12011,5385,177,3,396.82,0.00
12012,5385,33,3,146.23,43.86
12013,5386,146,1,206.91,0.00
12014,5387,8,2,142.87,0.00
12015,5387,174,2,179.62,0.00
12016,5387,218,1,168.57,25.28
12017,5388,72,2,46.59,0.00
12018,5389,205,1,313.64,0.00
12019,5389,76,1,138.59,0.00
12020,5389,129,3,274.09,0.00
12021,5389,221,1,256.52,12.82
12022,5390,234,1,130.45,0.00
12023,5390,228,1,115.57,0.00
12024,5390,128,1,121.32,0.00
12025,5391,48,2,33.92,3.39
12026,5391,185,2,31.30,3.13
12027,5391,87,2,416.03,41.60
12028,5392,115,2,320.67,96.20
12029,5392,81,2,143.60,0.00
12030,5393,28,1,376.32,0.00
12031,5393,107,2,52.41,0.00
12032,5393,78,3,90.50,0.00
12033,5393,178,1,302.90,30.29
12034,5393,124,1,59.55,2.97
12035,5394,242,2,441.79,0.00
12036,5395,101,1,412.19,0.00
12037,5395,140,1,24.44,2.44
12038,5395,105,2,336.58,33.65
12039,5396,14,1,108.87,5.44
12040,5397,157,2,51.65,0.00
12041,5397,35,3,74.80,0.00
12042,5397,115,1,318.70,15.93
12043,5397,184,1,301.09,45.16
12044,5398,66,1,48.19,2.40
12045,5398,160,3,135.32,0.00
12046,5398,254,1,356.93,0.00
12047,5399,55,4,241.08,0.00
12048,5399,144,2,82.34,0.00
12049,5400,41,1,195.43,0.00
12050,5400,59,1,394.16,19.70
12051,5401,189,1,18.40,0.00
12052,5401,46,1,354.59,0.00
12053,5401,122,1,219.97,10.99
12054,5402,234,1,124.60,12.46
12055,5403,103,2,48.13,0.00
12056,5403,252,1,241.16,0.00
12057,5404,59,1,377.59,0.00
12058,5404,187,2,215.26,0.00
12059,5404,128,3,123.09,0.00
12060,5404,139,1,308.58,0.00
12061,5405,226,2,248.38,0.00
12062,5405,257,1,248.48,0.00
12063,5406,255,1,111.40,0.00
12064,5406,205,2,299.73,0.00
12065,5406,124,1,58.01,0.00
12066,5406,92,1,148.63,0.00
12067,5407,118,1,124.00,0.00
12068,5407,78,1,89.59,0.00
12069,5407,136,1,280.42,0.00
12070,5407,163,1,28.26,0.00
12071,5407,181,3,141.21,0.00
12072,5408,166,2,341.00,0.00
12073,5409,89,1,233.80,0.00
12074,5410,249,1,257.25,12.86
12075,5410,188,1,186.00,0.00
12076,5410,246,1,393.45,39.34
12077,5411,23,4,50.79,0.00
12078,5412,50,1,328.22,0.00
12079,5413,70,1,386.09,19.30
12080,5413,169,1,336.49,0.00
12081,5414,63,2,345.85,103.75
12082,5415,114,4,150.97,0.00
12083,5415,104,1,401.89,0.00
12084,5415,13,2,284.24,0.00
12085,5415,240,1,450.55,0.00
12086,5416,45,1,423.09,42.30
12087,5416,26,1,99.59,0.00
12088,5416,233,1,392.59,0.00
12089,5417,77,1,332.18,0.00
12090,5417,239,1,70.58,0.00
12091,5417,33,1,154.54,0.00
12092,5418,84,1,238.48,0.00
12093,5418,23,1,51.59,0.00
12094,5418,182,2,213.48,0.00
12095,5419,243,1,278.48,13.92
12096,5419,9,2,126.32,0.00
12097,5419,221,1,254.33,12.71
12098,5420,31,2,119.27,0.00
12099,5421,179,1,391.54,19.57
12100,5422,169,1,321.53,0.00
12101,5423,132,1,447.21,44.72
12102,5423,31,1,131.46,0.00
12103,5423,105,2,303.87,0.00
12104,5423,97,1,393.40,19.67
12105,5424,11,3,95.19,42.83
12106,5424,185,1,30.78,0.00
12107,5424,178,1,279.38,0.00
12108,5425,2,1,257.35,0.00
12109,5425,207,1,371.57,0.00
12110,5425,109,1,145.42,0.00
12111,5426,169,4,346.18,0.00
12112,5426,3,1,125.27,0.00
12113,5426,168,2,383.76,38.37
12114,5426,60,2,154.94,15.49
12115,5426,245,2,106.21,0.00
12116,5427,170,2,402.33,0.00
12117,5427,54,1,419.59,20.97
12118,5427,157,1,56.70,0.00
12119,5428,77,2,338.31,0.00
12120,5429,211,4,99.58,39.83
12121,5429,133,1,235.37,0.00
12122,5429,53,3,378.10,0.00
12123,5430,112,1,309.52,15.47
12124,5430,31,3,120.76,0.00
12125,5430,243,4,262.87,0.00
12126,5431,29,3,273.41,123.03
12127,5431,78,1,85.99,0.00
12128,5431,185,1,28.73,1.43
12129,5431,58,2,194.08,0.00
12130,5432,205,1,325.34,16.26
12131,5433,33,2,147.59,0.00
12132,5433,89,1,225.92,0.00
12133,5434,86,1,351.15,0.00
12134,5435,159,1,38.37,1.91
12135,5435,118,1,118.90,0.00
12136,5436,234,1,128.62,6.43
12137,5437,173,1,367.38,0.00
12138,5438,45,1,414.40,20.72
12139,5438,189,2,19.45,0.00
12140,5439,105,1,311.54,46.73
12141,5440,28,2,382.64,0.00
12142,5440,126,1,161.45,24.21
12143,5440,206,2,389.73,0.00
12144,5441,67,1,330.90,33.09
12145,5441,216,1,232.72,0.00
12146,5441,101,2,418.35,0.00
12147,5441,210,1,235.12,0.00
12148,5442,127,2,148.41,0.00
12149,5442,228,1,121.96,0.00
12150,5442,242,2,436.75,0.00
12151,5442,218,1,184.71,0.00
12152,5443,167,2,312.26,0.00
12153,5443,87,4,413.20,82.64
12154,5444,189,4,19.80,0.00
12155,5445,61,2,232.32,0.00
12156,5446,194,1,219.23,10.96
12157,5446,32,1,44.99,0.00
12158,5447,256,1,61.02,0.00
12159,5447,149,2,38.67,0.00
12160,5448,170,1,380.65,0.00
12161,5449,11,2,93.64,28.09
12162,5449,140,3,24.73,0.00
12163,5449,157,2,52.75,10.55
12164,5449,235,3,299.09,0.00
12165,5450,151,1,76.38,3.81
12166,5451,41,2,192.83,19.28
12167,5452,254,1,319.07,0.00
12168,5453,126,3,144.53,0.00
12169,5453,37,3,44.61,0.00
12170,5453,108,1,225.54,0.00
12171,5453,150,1,192.90,0.00
12172,5453,229,1,281.40,0.00
12173,5454,51,1,45.94,6.89
12174,5455,203,3,18.96,0.00
12175,5455,155,2,250.24,0.00
12176,5456,245,2,106.09,0.00
12177,5456,111,2,193.73,0.00
12178,5457,169,2,350.71,0.00
12179,5457,195,1,309.84,0.00
12180,5458,20,1,239.66,0.00
12181,5459,77,1,343.51,0.00
12182,5459,205,2,300.64,60.12
12183,5459,172,2,328.13,0.00
12184,5460,242,3,395.98,0.00
12185,5461,124,1,62.40,0.00
12186,5462,221,1,256.61,25.66
12187,5462,64,1,83.13,0.00
12188,5462,127,1,142.62,14.26
12189,5462,45,1,453.08,0.00
12190,5462,117,2,391.98,0.00
12191,5463,205,2,326.45,0.00
12192,5464,179,1,395.11,19.75
12193,5464,205,1,319.41,0.00
12194,5464,195,1,297.35,0.00
12195,5464,62,1,356.97,35.69
12196,5465,211,1,99.14,0.00
12197,5465,251,1,52.97,0.00
12198,5465,35,1,70.05,7.00
12199,5466,198,1,329.52,0.00
12200,5467,197,2,367.05,0.00
12201,5467,252,2,228.38,22.83
12202,5467,54,1,392.01,0.00
12203,5468,113,4,91.46,0.00
12204,5468,229,1,292.02,0.00
12205,5469,21,1,400.46,0.00
12206,5469,186,1,149.89,0.00
12207,5469,256,1,60.19,0.00
12208,5470,125,3,342.16,0.00
12209,5470,256,1,60.85,0.00
12210,5470,105,2,330.27,0.00
12211,5471,9,2,120.54,36.16
12212,5471,164,1,105.56,0.00
12213,5472,254,1,329.56,0.00
