order_id,customer_id,order_date,order_status,payment_status,shipping_region_id,total_amount
4819,1444,2025-02-16 13:04:20,completed,success,8,205.66
4820,1563,2025-05-10 17:49:17,cancelled,declined,14,294.71
4821,216,2024-09-26 08:20:51,completed,success,15,1878.70
4822,1794,2025-04-02 01:14:44,completed,PAID,15,285.00
4823,1046,2025-12-01 05:30:30,completed,success,5,665.92
4824,2158,2024-01-27 12:33:19,cancelled,declined,14,1108.20
4825,1989,2025-02-14 16:04:38,completed,PAID,7,185.07
4826,1793,2024-09-19 15:18:55,completed,paid,13,278.82
4827,899,2024-11-20 15:21:52,completed,PAID,6,1048.35
4828,43,2024-05-24 08:16:14,completed,success,15,587.59
4829,265,2025-01-29 01:51:37,pending,pending,6,376.13
4830,1903,2024-04-08 05:26:37,completed,success,14,3098.24
4831,194,2025-06-08 10:21:18,completed,success,2,676.17
4832,1027,2024-05-11 17:07:16,completed,paid,4,1212.35
4833,951,2024-03-16 08:31:35,cancelled,failed,14,184.05
4834,1884,2024-07-24 12:10:30,completed,PAID,11,244.34
4835,801,2024-10-27 03:23:41,completed,PAID,2,955.49
4836,1943,2025-03-06 02:58:42,completed,success,13,440.59
4837,873,2025-01-28 16:29:02,Complete,paid,9,271.91
4838,661,2026-01-13 20:37:29,completed,paid,14,1929.53
4839,1614,2025-11-01 04:03:04,completed,success,1,355.53
4840,1917,2024-09-25 23:38:18,completed,success,13,246.73
4841,1621,2025-07-31 02:21:56,completed,success,7,648.66
4842,1161,2024-12-18 06:59:27,completed,success,6,1026.53
4843,1025,2024-10-19 16:06:04,cancelled,declined,3,1354.62
4844,553,2025-08-15 17:01:48,completed,PAID,10,738.30
4845,1696,2024-10-06 17:11:21,Complete,PAID,16,581.36
4846,1419,2024-02-17 19:00:10,completed,success,3,1886.94
4847,279,2025-07-20 02:03:29,completed,paid,14,429.49
4848,1465,2025-02-14 11:12:39,completed,paid,13,357.97
4849,1139,2025-11-22 20:57:06,completed,paid,13,1992.07
4850,2129,2024-06-04 10:08:40,completed,PAID,6,288.47
4851,699,2024-08-20 06:28:12,completed,PAID,14,188.36
4852,1671,2025-10-22 13:01:36,SUCCESS,PAID,12,853.77
4853,872,2025-09-30 11:12:04,completed,PAID,7,152.00
4854,1823,2025-11-14 09:53:17,completed,PAID,4,693.87
4855,1574,2024-06-12 12:54:33,completed,PAID,7,61.61
4856,1858,2024-06-25 22:34:26,completed,PAID,9,736.90
4857,537,2025-12-19 05:38:00,cancelled,declined,9,1244.63
4858,477,2026-02-10 19:00:36,completed,success,13,1292.04
4859,1988,2025-07-18 20:19:20,completed,success,15,292.29
4860,408,2024-11-12 10:33:28,Complete,PAID,4,1287.41
4861,1375,2025-03-02 10:28:26,returned,refunded,12,535.74
4862,799,2024-07-31 10:01:54,completed,success,2,417.67
4863,509,2026-03-03 14:29:02,Complete,success,5,409.65
4864,1354,2024-09-25 18:17:28,completed,success,14,208.32
4865,64,2024-08-13 09:49:57,Complete,paid,16,1782.49
4866,322,2024-04-21 18:53:02,completed,success,3,243.54
4867,1953,2026-03-24 00:55:37,completed,paid,15,783.90
4868,1882,2024-08-05 15:43:07,completed,PAID,14,322.61
4869,327,2024-04-13 12:58:38,completed,success,10,780.07
4870,1597,2025-01-28 08:14:03,completed,success,3,1032.50
4871,1848,2026-01-30 08:59:22,completed,PAID,12,368.40
4872,1939,2025-10-18 13:21:29,completed,paid,9,51.95
4873,1849,2024-11-20 02:38:55,completed,success,11,585.34
4874,2021,2024-07-24 17:31:16,completed,success,8,278.73
4875,1562,2024-10-31 04:32:51,pending,pending,10,554.12
4876,2147,2024-11-30 02:16:04,completed,success,10,1008.53
4877,2071,2024-08-17 11:20:07,pending,pending,7,965.66
4878,862,2025-02-21 22:14:13,completed,PAID,15,1594.35
4879,1122,2024-04-21 16:15:10,completed,PAID,7,1437.45
4880,1118,2025-01-07 00:49:09,returned,refund,4,385.90
4881,846,2024-04-07 06:44:20,completed,PAID,3,869.95
4882,1759,2025-01-17 17:57:09,completed,PAID,15,370.02
4883,1965,2025-05-02 02:18:09,completed,PAID,16,915.60
4884,686,2025-06-25 15:36:01,Complete,success,3,219.29
4885,1456,2024-07-27 20:36:27,completed,success,1,990.83
4886,1260,2025-04-14 00:04:10,returned,refunded,7,436.97
4887,1615,2025-07-28 04:24:27,Complete,success,8,797.10
4888,526,2024-04-03 22:51:52,Complete,paid,11,58.14
4889,1592,2024-09-23 15:46:23,completed,PAID,16,18.96
4890,1901,2024-09-05 20:11:29,completed,paid,14,339.40
4891,1876,2025-02-21 02:46:05,completed,PAID,3,320.14
4892,332,2024-08-21 07:15:32,completed,PAID,6,398.86
4893,236,2025-04-09 18:22:56,SUCCESS,success,6,160.14
4894,1592,2024-07-30 16:20:35,Complete,PAID,16,448.23
4895,107,2024-03-13 04:44:28,returned,refunded,11,566.26
4896,1109,2025-10-29 22:15:03,completed,PAID,5,274.40
4897,1725,2025-12-11 20:08:31,pending,pending,11,1346.97
4898,795,2024-11-21 15:33:40,completed,paid,12,332.19
4899,628,2025-12-13 08:08:33,completed,paid,13,184.50
4900,2134,2025-11-20 12:52:52,completed,success,2,17.79
4901,1068,2024-12-18 19:53:53,completed,PAID,6,633.06
4902,1188,2024-04-24 18:18:16,completed,success,13,264.35
4903,432,2025-07-21 21:28:05,completed,success,6,308.25
4904,620,2024-07-01 18:23:57,cancelled,declined,7,1580.92
4905,2188,2024-04-23 16:14:08,returned,refund,12,292.04
4906,1692,2025-01-23 02:26:47,completed,PAID,16,313.94
4907,10,2026-02-17 10:13:34,completed,success,14,769.43
4908,1924,2024-06-02 03:03:29,completed,paid,3,749.31
4909,36,2025-05-15 21:15:28,cancelled,declined,7,192.38
4910,1861,2025-12-05 19:43:11,completed,paid,6,505.61
4911,1362,2025-02-18 08:24:18,completed,success,9,1707.74
4912,1866,2026-03-04 02:44:40,Complete,PAID,7,983.82
4913,1794,2025-02-09 03:08:40,completed,PAID,15,557.75
4914,731,2024-05-08 20:14:48,completed,success,13,248.26
4915,1746,2025-10-03 11:29:36,completed,success,16,629.25
4916,366,2024-07-18 20:53:59,completed,PAID,3,325.47
4917,813,2025-09-13 11:02:26,completed,paid,14,629.73
4918,585,2026-03-17 04:29:14,completed,success,8,421.11
4919,1763,2024-10-01 16:00:57,completed,paid,3,492.03
4920,417,2025-04-07 13:34:02,completed,success,8,833.20
4921,1772,2024-03-10 20:06:57,completed,success,10,406.68
4922,517,2025-05-07 10:19:55,completed,paid,12,437.52
4923,330,2024-12-23 01:02:45,completed,PAID,8,294.02
4924,516,2024-09-18 07:44:51,Complete,paid,16,279.29
4925,285,2024-09-21 10:42:58,completed,success,10,216.08
4926,2118,2025-02-23 19:05:03,completed,paid,4,316.26
4927,2187,2025-08-30 05:55:53,completed,success,10,1049.52
4928,1912,2025-05-31 03:35:10,completed,paid,5,589.08
4929,1167,2025-03-21 15:20:52,completed,PAID,3,1220.14
4930,233,2025-02-26 07:30:12,completed,PAID,2,1848.13
4931,1081,2025-04-03 08:23:36,completed,PAID,4,225.48
4932,2200,2024-06-12 20:39:38,pending,pending,5,1590.75
4933,506,2025-06-14 09:23:53,Complete,success,12,203.36
4934,1758,2024-04-24 10:18:59,completed,PAID,16,1396.82
4935,1162,2025-07-29 21:29:07,Complete,success,8,1241.53
4936,1847,2025-04-22 15:18:16,completed,paid,11,91.33
4937,1095,2024-08-26 07:32:51,completed,PAID,5,168.55
4938,760,2024-01-20 06:22:26,completed,PAID,4,1023.94
4939,771,2024-03-02 08:16:05,completed,PAID,8,599.39
4940,1578,2024-08-23 10:50:56,completed,PAID,4,416.51
4941,553,2025-10-08 15:29:34,completed,success,10,438.04
4942,1938,2025-08-30 09:43:24,pending,pending,12,207.13
4943,388,2024-10-14 14:33:17,completed,paid,4,169.71
4944,903,2024-10-22 07:16:27,completed,success,15,1998.73
4945,1908,2024-01-29 04:23:45,cancelled,failed,4,456.17
4946,1215,2025-09-12 22:09:32,completed,success,4,482.34
4947,591,2025-09-06 12:56:49,pending,pending,15,808.00
4948,418,2025-05-14 17:11:09,completed,PAID,7,1175.67
4949,888,2024-02-15 11:27:30,completed,success,12,1034.75
4950,786,2024-07-17 11:09:34,Complete,paid,4,815.02
4951,1406,2025-09-19 09:05:59,completed,paid,2,1580.74
4952,98,2025-05-14 11:09:05,pending,pending,1,1319.96
4953,686,2024-08-21 15:02:02,completed,paid,3,147.42
4954,1843,2025-02-25 12:00:32,Complete,paid,2,19.44
4955,789,2024-03-07 01:53:02,completed,paid,10,795.36
4956,1287,2025-09-05 16:33:11,completed,success,10,1204.46
4957,791,2025-01-11 15:11:34,cancelled,declined,15,370.90
4958,1713,2025-04-12 14:42:56,Complete,paid,14,636.68
4959,927,2025-01-29 10:45:23,completed,success,8,1658.95
4960,526,2024-02-24 00:28:46,Complete,PAID,11,519.81
4961,881,2026-03-07 12:02:35,returned,refund,5,440.12
4962,1682,2024-07-20 16:29:17,returned,refund,3,1150.84
4963,160,2024-04-26 07:44:16,completed,paid,16,925.05
4964,1937,2024-11-30 06:12:16,completed,PAID,13,434.67
4965,1968,2025-02-23 22:23:56,Complete,success,13,153.06
4966,988,2025-01-18 05:11:47,completed,PAID,16,939.84
4967,1213,2024-01-17 12:49:46,completed,success,2,129.83
4968,1924,2025-12-21 12:10:32,cancelled,failed,3,277.87
4969,1925,2025-01-13 04:23:15,completed,PAID,14,536.08
4970,385,2026-03-03 20:25:25,cancelled,failed,7,598.75
4971,709,2025-12-15 07:27:56,completed,paid,10,1123.16
4972,742,2026-01-06 23:40:04,SUCCESS,PAID,11,334.78
4973,233,2026-01-23 08:15:18,completed,paid,2,1493.82
4974,2102,2025-11-13 12:25:52,completed,PAID,8,13.23
4975,154,2025-05-05 22:17:03,completed,PAID,1,741.40
4976,473,2024-11-05 17:38:48,completed,success,13,127.43
4977,364,2026-01-08 15:40:36,completed,PAID,11,104.68
4978,1372,2025-12-20 00:29:11,completed,PAID,8,1273.81
4979,1905,2024-02-14 03:06:04,Complete,success,3,830.64
4980,180,2025-12-11 11:14:44,completed,paid,7,292.47
4981,2027,2024-04-05 20:43:21,completed,success,1,1532.31
4982,477,2025-01-29 10:25:06,Complete,PAID,13,766.82
4983,263,2026-02-23 04:48:48,completed,PAID,2,1286.81
4984,1198,2024-11-26 22:07:17,completed,success,9,787.41
4985,1374,2025-03-05 04:06:42,pending,pending,10,54.27
4986,989,2024-11-28 07:02:39,cancelled,declined,6,502.66
4987,979,2026-02-17 16:11:03,completed,paid,6,347.61
4988,868,2024-09-20 13:27:05,completed,paid,9,281.64
4989,362,2026-02-03 02:03:32,completed,PAID,16,1534.96
4990,181,2026-02-26 18:16:49,completed,paid,10,302.09
4991,1363,2025-06-12 07:59:09,completed,paid,9,353.40
4992,59,2024-09-28 07:18:35,completed,success,16,397.94
4993,2079,2024-07-04 20:06:08,completed,success,2,317.08
4994,1735,2026-03-20 03:54:13,completed,success,13,144.75
4995,967,2024-11-26 19:59:05,completed,success,3,241.22
4996,795,2025-07-13 10:32:29,cancelled,failed,12,400.37
4997,1509,2025-01-23 05:01:51,completed,success,3,659.16
4998,1281,2024-09-23 00:16:00,completed,success,2,584.03
4999,241,2024-07-28 13:36:43,completed,success,6,507.23
5000,1071,2024-01-26 17:14:32,completed,paid,14,351.05
5001,1206,2025-10-16 17:21:41,cancelled,declined,11,236.44
5002,1018,2024-07-16 20:31:46,returned,refunded,2,1992.55
5003,1968,2025-09-24 15:06:19,completed,PAID,13,831.21
5004,584,2024-03-15 23:40:50,completed,success,13,1574.80
5005,2166,2025-06-23 09:59:42,completed,paid,13,598.95
5006,2088,2024-08-15 14:37:48,completed,paid,14,1547.87
5007,955,2024-11-11 22:29:34,completed,success,14,1074.30
5008,48,2024-05-05 14:17:26,completed,paid,4,92.14
5009,1072,2024-05-01 19:27:52,cancelled,failed,4,1062.01
5010,374,2024-12-26 08:13:12,completed,PAID,15,318.18
5011,409,2025-12-10 00:14:52,completed,success,8,1037.32
5012,333,2025-02-12 13:05:28,completed,paid,9,707.13
5013,1632,2024-03-01 06:59:26,completed,success,12,233.89
5014,155,2025-06-13 22:47:50,completed,success,1,753.40
5015,1629,2024-09-27 13:04:13,completed,success,11,175.53
5016,1948,2024-07-10 10:03:46,completed,paid,9,520.99
5017,885,2024-05-08 15:17:09,completed,success,15,791.67
5018,995,2025-10-04 16:53:19,completed,paid,9,1129.92
5019,1186,2024-07-10 18:14:11,completed,PAID,3,2140.32
5020,60,2025-05-12 16:00:47,Complete,paid,14,200.45
5021,1339,2024-06-12 23:38:14,completed,paid,15,250.81
5022,1112,2024-05-24 07:26:42,completed,PAID,4,1361.10
5023,909,2025-04-24 09:37:35,completed,paid,15,328.39
5024,412,2026-03-13 05:21:47,completed,PAID,1,728.86
5025,45,2024-10-09 22:46:42,completed,paid,16,348.16
5026,846,2025-04-28 02:08:53,completed,PAID,3,235.68
5027,205,2025-06-28 10:57:14,SUCCESS,PAID,4,1522.07
5028,224,2025-08-27 10:00:04,completed,PAID,3,1374.46
5029,924,2025-12-26 09:24:15,completed,paid,12,682.40
5030,451,2025-10-04 15:52:27,returned,refunded,9,46.01
5031,993,2024-06-26 21:26:37,pending,pending,16,291.00
5032,2149,2025-09-29 20:01:17,SUCCESS,success,15,1499.56
5033,231,2025-01-23 12:02:44,completed,success,13,1472.04
5034,251,2025-03-06 01:14:45,completed,success,10,309.98
5035,1968,2025-10-12 01:43:36,Complete,PAID,13,204.60
5036,2048,2025-03-21 05:41:27,completed,paid,16,327.69
5037,1273,2025-02-20 00:21:01,completed,PAID,2,303.97
5038,849,2025-01-23 03:19:31,completed,PAID,10,205.67
5039,475,2025-08-25 19:21:38,completed,success,11,1211.13
5040,1988,2024-10-22 18:11:56,completed,PAID,15,238.26
5041,676,2025-01-03 11:56:26,completed,paid,1,1098.51
5042,186,2024-10-16 07:53:48,pending,pending,11,1394.79
5043,765,2025-08-01 08:25:49,completed,PAID,2,443.49
5044,1812,2024-02-04 12:18:02,completed,paid,13,160.62
5045,1735,2025-11-30 02:55:50,completed,paid,13,1055.76
5046,1623,2025-05-28 21:46:37,completed,PAID,1,652.87
5047,1331,2025-06-09 00:00:25,completed,success,8,1567.06
5048,580,2024-06-26 10:13:00,completed,success,12,130.75
5049,409,2024-01-26 06:05:44,completed,paid,8,58.54
5050,1028,2024-12-23 16:46:38,pending,pending,7,688.93
5051,1746,2024-08-18 04:45:22,completed,paid,16,1513.03
5052,1491,2024-05-24 05:12:23,completed,success,12,77.93
5053,614,2024-07-17 05:30:15,completed,success,1,36.68
5054,2029,2025-09-30 09:51:43,cancelled,failed,11,346.36
5055,1624,2025-12-15 08:30:13,completed,PAID,4,757.46
5056,1596,2024-04-22 11:42:42,pending,pending,6,66.94
5057,1536,2025-03-09 01:47:10,completed,PAID,7,700.83
5058,1238,2025-03-06 01:41:18,completed,paid,7,866.48
5059,562,2025-06-22 00:05:16,Complete,PAID,16,162.33
5060,32,2025-10-23 00:26:03,completed,PAID,4,198.80
5061,438,2026-03-24 19:22:41,Complete,PAID,9,239.39
5062,416,2026-01-19 09:59:14,completed,success,13,819.31
5063,151,2025-11-03 16:11:19,completed,success,5,438.86
5064,1868,2025-02-20 01:30:44,completed,PAID,6,197.66
5065,1283,2024-02-04 05:11:00,SUCCESS,success,14,783.16
5066,1003,2025-11-19 17:53:31,completed,success,15,670.91
5067,557,2024-10-10 02:34:19,completed,PAID,7,767.26
5068,812,2025-12-26 18:38:45,completed,paid,9,449.54
5069,456,2024-07-31 11:45:48,completed,success,2,1943.43
5070,172,2026-02-06 23:20:51,completed,PAID,10,215.71
5071,1146,2025-11-06 20:39:00,completed,paid,16,1516.88
5072,2001,2024-07-01 03:02:12,completed,success,7,317.79
5073,261,2024-05-24 14:08:20,completed,PAID,11,406.57
5074,1259,2025-07-28 21:15:38,pending,pending,4,62.76
5075,1714,2025-12-16 17:28:33,pending,pending,16,1049.08
5076,737,2024-12-09 04:30:52,completed,paid,8,615.64
5077,773,2025-09-14 04:34:01,completed,success,3,39.02
5078,1839,2025-07-07 05:42:04,pending,pending,2,149.84
5079,1471,2026-03-09 12:01:10,completed,paid,1,1119.30
5080,1377,2024-07-24 02:03:08,completed,success,9,845.26
5081,560,2024-06-06 07:55:51,completed,PAID,10,55.72
5082,566,2024-01-27 15:07:01,completed,PAID,2,722.69
5083,1907,2024-05-10 02:35:44,completed,success,15,751.90
5084,1194,2024-02-21 23:19:30,completed,paid,6,33.72
5085,1602,2025-05-04 04:20:55,completed,PAID,6,308.21
5086,1906,2025-06-04 04:57:01,completed,PAID,15,119.29
5087,279,2025-04-24 07:06:00,completed,success,14,49.48
5088,2192,2025-10-19 07:59:05,completed,paid,15,836.04
5089,1833,2025-10-31 01:59:20,completed,success,3,28.94
5090,2029,2026-03-28 05:13:10,completed,paid,11,423.15
5091,189,2025-10-07 12:47:10,completed,success,15,329.12
5092,257,2026-01-27 07:32:19,completed,PAID,3,987.47
5093,1610,2025-12-13 19:49:26,completed,success,3,426.68
5094,1275,2024-11-12 05:09:47,Complete,success,2,514.72
5095,556,2024-07-13 14:14:55,completed,success,15,863.97
5096,1286,2024-10-15 08:49:21,completed,PAID,16,773.40
5097,1187,2025-07-06 14:01:04,completed,success,1,174.00
5098,295,2024-06-20 07:30:28,completed,PAID,16,1119.14
5099,393,2025-04-17 01:50:38,completed,paid,13,298.06
5100,2024,2024-07-12 21:42:30,completed,PAID,8,291.72
5101,178,2024-07-30 16:58:32,completed,success,4,2186.50
5102,1828,2025-05-09 14:38:41,cancelled,failed,6,705.68
5103,741,2025-01-08 21:18:00,completed,success,7,604.35
5104,612,2025-02-01 05:12:06,completed,PAID,14,788.59
5105,1949,2025-01-05 15:02:17,completed,success,16,400.74
5106,1,2025-11-08 18:59:49,completed,success,14,1226.06
5107,886,2024-11-07 18:11:57,returned,refunded,11,2076.48
5108,1686,2025-06-08 09:09:11,completed,success,9,192.90
5109,1036,2024-07-17 01:55:24,completed,PAID,8,434.23
5110,68,2025-08-24 13:31:32,completed,PAID,5,779.12
5111,2036,2025-08-30 11:08:53,pending,pending,15,1259.72
5112,1968,2024-06-15 10:10:14,Complete,paid,13,353.44
5113,250,2025-05-22 20:02:08,completed,paid,9,741.46
5114,874,2025-08-24 06:13:36,completed,PAID,2,508.71
5115,1083,2025-09-09 15:16:04,completed,paid,15,979.07
5116,2112,2024-10-22 01:43:18,completed,PAID,16,351.21
5117,891,2024-10-19 02:38:36,completed,PAID,14,475.52
5118,559,2026-01-15 05:26:20,completed,success,15,1074.90
5119,1567,2024-06-13 20:32:10,SUCCESS,PAID,11,884.52
5120,779,2025-05-07 14:00:59,cancelled,declined,14,2406.62
5121,649,2024-01-08 08:23:47,completed,success,11,388.35
5122,1364,2024-05-25 07:04:52,completed,PAID,14,945.21
5123,280,2025-08-14 08:33:52,completed,paid,13,917.33
5124,736,2026-01-24 02:52:41,cancelled,failed,2,480.04
5125,1277,2024-06-15 11:47:11,completed,PAID,3,288.39
5126,1291,2025-05-26 19:43:06,completed,success,15,1054.42
5127,464,2026-03-21 10:20:52,completed,success,5,637.76
5128,717,2024-03-13 04:08:19,completed,PAID,6,188.88
5129,243,2025-02-01 21:56:56,cancelled,declined,11,646.90
5130,2184,2024-12-26 02:26:51,completed,paid,7,1272.84
5131,903,2024-01-22 19:26:12,completed,PAID,15,876.23
5132,405,2026-01-16 19:27:29,completed,PAID,2,432.47
5133,1058,2024-01-18 11:12:59,completed,PAID,4,700.91
5134,126,2024-10-01 07:40:39,completed,paid,3,1022.86
5135,586,2024-11-27 23:18:47,completed,PAID,16,188.33
5136,594,2025-06-21 22:41:15,completed,success,12,717.12
5137,1179,2024-06-04 12:09:56,Complete,paid,4,480.96
5138,487,2025-11-14 11:05:47,completed,paid,7,927.60
5139,6,2025-10-29 06:40:11,completed,paid,6,372.76
5140,93,2025-08-26 07:03:00,completed,PAID,3,750.90
5141,112,2024-05-01 05:50:04,completed,PAID,8,560.16
5142,530,2025-06-14 03:04:07,completed,success,9,105.18
5143,1481,2025-10-11 08:58:09,completed,paid,4,1161.06
5144,1697,2025-09-21 13:34:44,completed,paid,2,172.14
5145,1026,2025-04-11 04:08:31,completed,success,16,254.71
5146,658,2025-06-03 19:47:02,completed,paid,4,1419.69
5147,157,2024-05-22 11:30:42,completed,success,9,1542.35
5148,1895,2024-09-01 22:58:47,SUCCESS,success,15,129.93
5149,997,2024-12-03 03:30:05,completed,success,1,797.71
5150,1729,2024-05-28 23:19:18,Complete,paid,15,470.28
5151,132,2024-12-14 20:31:26,completed,PAID,2,602.97
5152,1567,2025-07-19 03:47:07,completed,success,11,1572.49
5153,1265,2024-01-21 10:43:31,completed,PAID,11,334.09
5154,591,2024-08-14 08:11:28,Complete,paid,15,1578.88
5155,1338,2024-05-28 03:33:08,completed,paid,5,596.53
5156,602,2024-02-03 20:28:20,completed,PAID,16,352.45
5157,1005,2024-06-19 01:59:22,completed,success,4,722.99
5158,1118,2024-03-03 15:19:37,completed,paid,4,1211.19
5159,341,2024-08-15 16:48:59,completed,success,13,827.79
5160,1880,2024-08-16 02:22:36,Complete,PAID,1,135.83
5161,221,2026-01-02 21:25:25,completed,paid,6,63.67
5162,423,2024-10-24 22:37:46,completed,success,9,203.68
5163,2198,2025-03-12 06:50:22,completed,PAID,15,148.75
5164,784,2025-01-01 21:23:00,completed,PAID,4,288.55
5165,1130,2025-05-19 20:55:23,SUCCESS,paid,15,21.78
5166,922,2024-01-02 00:02:33,completed,success,11,1130.66
5167,261,2024-03-03 04:27:13,completed,paid,11,330.13
5168,439,2025-02-14 15:37:30,completed,success,13,821.30
5169,1000,2024-11-17 20:18:40,completed,PAID,3,45.70
5170,716,2024-09-30 08:10:32,completed,PAID,13,1178.38
5171,1318,2025-03-09 23:28:45,completed,success,14,728.11
5172,1609,2024-10-18 01:42:13,completed,PAID,2,641.82
5173,1460,2024-02-03 19:41:42,completed,PAID,9,1297.54
5174,971,2025-10-04 11:34:54,pending,pending,8,60.06
5175,2196,2025-10-25 16:53:18,Complete,PAID,14,674.21
5176,757,2025-12-16 22:33:20,completed,paid,8,1474.68
5177,2156,2024-01-08 15:35:08,completed,success,6,467.51
5178,1280,2024-08-21 21:42:07,completed,PAID,12,393.35
5179,2035,2025-04-25 11:37:01,completed,success,12,124.43
5180,18,2024-03-17 15:44:34,completed,PAID,15,715.41
5181,1285,2025-10-14 21:21:30,completed,paid,15,1256.44
5182,227,2024-12-20 15:30:42,completed,PAID,1,1114.26
5183,124,2026-02-14 15:50:12,completed,success,2,182.83
5184,1558,2024-11-02 08:22:51,completed,success,11,1384.57
5185,1904,2025-05-24 09:55:13,Complete,success,9,1470.34
5186,21,2024-07-15 14:54:27,completed,paid,8,338.12
5187,1819,2026-03-29 03:46:29,Complete,paid,8,2130.38
5188,193,2024-08-14 13:30:56,Complete,PAID,12,517.94
5189,499,2024-06-12 01:28:51,completed,success,7,392.67
5190,885,2025-03-05 04:22:00,pending,pending,15,280.78
5191,809,2025-12-28 13:26:34,completed,paid,14,289.84
5192,206,2024-10-25 01:25:51,completed,PAID,2,756.06
5193,835,2025-04-29 18:43:34,Complete,success,3,886.46
5194,1821,2025-01-04 01:26:58,completed,success,4,1365.39
5195,2120,2024-07-13 01:12:06,completed,paid,6,283.29
5196,93,2025-06-08 14:34:45,completed,success,3,306.25
5197,528,2025-06-25 01:43:06,completed,success,10,1500.54
5198,1579,2025-04-05 10:25:30,completed,paid,13,109.74
5199,337,2024-11-22 07:49:39,completed,paid,11,401.84
5200,912,2025-02-06 02:58:20,completed,success,6,771.32
5201,1718,2024-09-12 06:57:09,completed,PAID,9,266.03
5202,977,2024-11-26 12:22:39,completed,paid,5,300.25
5203,1441,2024-01-24 08:03:26,completed,PAID,13,590.94
5204,614,2025-03-10 17:11:24,SUCCESS,PAID,1,291.86
5205,628,2025-01-08 14:07:45,completed,success,13,304.60
5206,383,2025-07-28 03:40:51,completed,success,14,1059.21
5207,292,2025-09-17 17:41:54,completed,paid,9,282.55
5208,22,2024-08-20 10:51:36,completed,success,11,221.61
5209,1338,2024-10-14 03:36:13,SUCCESS,PAID,5,1083.33
5210,1607,2025-07-06 18:21:03,completed,success,13,1431.56
5211,943,2024-02-07 19:40:43,completed,paid,2,436.92
5212,1740,2024-11-07 10:33:52,completed,paid,10,1543.88
5213,704,2024-10-20 02:22:26,pending,pending,11,254.79
5214,488,2025-01-06 23:44:13,cancelled,declined,5,214.20
5215,2040,2024-01-28 08:50:47,completed,PAID,3,301.98
5216,1118,2024-12-23 21:46:49,completed,PAID,4,1981.56
5217,1276,2024-08-10 16:05:10,completed,paid,15,309.41
5218,1695,2024-06-12 22:05:32,completed,PAID,13,901.64
5219,964,2024-02-23 23:40:19,Complete,paid,3,593.98
5220,21,2024-06-19 23:20:55,completed,paid,8,74.27
5221,925,2024-05-21 08:15:23,completed,success,12,301.75
5222,260,2024-07-07 16:44:39,completed,success,4,151.39
5223,1902,2025-08-15 13:12:51,completed,paid,14,753.67
5224,94,2024-07-27 02:29:29,cancelled,declined,8,642.80
5225,528,2024-05-14 01:51:04,completed,PAID,10,1224.46
5226,1883,2025-03-02 01:36:38,completed,paid,2,594.24
5227,2189,2025-11-22 09:02:22,completed,paid,7,1226.49
5228,74,2025-02-04 06:34:32,completed,paid,13,974.92
5229,72,2024-01-16 12:01:22,SUCCESS,paid,10,675.70
5230,1911,2025-10-13 11:59:28,Complete,success,10,328.26
5231,2092,2025-05-13 16:28:21,completed,success,10,672.84
5232,784,2024-12-07 02:23:20,cancelled,declined,4,552.94
5233,171,2025-03-12 10:35:50,completed,paid,14,803.69
5234,1265,2025-10-17 05:56:27,completed,PAID,11,649.36
5235,1514,2024-02-24 07:56:11,completed,paid,16,1284.89
5236,1628,2025-06-10 17:27:20,completed,paid,8,452.36
5237,1327,2026-02-16 23:27:59,completed,PAID,10,1012.78
5238,1756,2024-09-02 23:35:34,cancelled,failed,6,601.39
5239,1114,2025-10-23 10:03:14,Complete,paid,12,999.10
5240,1017,2024-05-04 21:22:44,completed,success,8,293.21
5241,1268,2025-04-23 21:17:47,completed,paid,9,567.89
5242,615,2024-02-07 16:54:07,completed,paid,8,615.22
5243,1807,2024-07-29 02:54:30,completed,PAID,8,1527.88
5244,1524,2025-12-08 09:07:17,completed,success,10,220.61
5245,17,2025-09-03 17:40:29,completed,success,2,1296.45
5246,1420,2024-12-21 17:04:12,completed,success,3,1120.96
5247,410,2024-09-04 14:16:26,completed,paid,9,620.74
5248,1354,2025-12-11 14:08:53,returned,refund,14,620.45
5249,665,2025-07-04 14:00:43,completed,paid,2,762.49
5250,1995,2024-11-17 17:10:01,completed,PAID,16,90.92
5251,1967,2025-10-27 13:52:25,completed,paid,3,1011.57
5252,1683,2025-07-21 18:40:15,pending,pending,13,403.45
5253,725,2024-12-22 20:47:03,completed,PAID,1,276.34
5254,1010,2025-10-17 12:24:38,completed,paid,1,497.02
5255,551,2025-06-05 17:52:39,returned,refunded,2,331.90
5256,923,2024-04-25 15:30:47,completed,PAID,13,471.56
5257,892,2025-06-26 00:13:13,Complete,success,4,184.81
5258,688,2024-04-23 10:41:52,completed,PAID,2,958.03
5259,1405,2025-05-12 05:50:16,completed,paid,3,435.45
5260,2036,2025-10-30 08:56:03,completed,PAID,15,779.48
5261,744,2024-11-24 05:36:10,completed,PAID,1,397.44
5262,1889,2024-01-02 02:31:28,completed,paid,3,519.82
5263,591,2024-04-30 12:22:07,pending,pending,15,795.02
5264,339,2025-04-28 05:19:34,completed,success,11,1055.31
5265,648,2025-10-25 12:17:03,SUCCESS,success,4,639.99
5266,1381,2025-01-03 00:55:33,pending,pending,14,869.06
5267,954,2026-03-04 19:26:19,completed,paid,7,322.18
